0.52074, 0.521185, 0.520642, 0.520757, 0.0142386,
0.520947, 0.52051, 0.520662, 0.521045, 0.0381545,
0.520844, 0.520465, 0.520786, 0.520785, 0.0402391,
0.520889, 0.520253, 0.52078, 0.520979, 0.0398374,
0.52097, 0.520387, 0.520964, 0.520887, 0.00460595,
0.521004, 0.520395, 0.520943, 0.521042, 0.0393078,
0.520902, 0.520557, 0.520613, 0.52095, 0.0400229,
0.520601, 0.520662, 0.520906, 0.52077, 0.0399857,
0.520894, 0.520538, 0.520992, 0.520652, 0.0400581,
0.520894, 0.520583, 0.520916, 0.520853, 0.00149854,
0.52092, 0.52062, 0.52095, 0.520942, 0.0388771,
0.520939, 0.520593, 0.521003, 0.520838, 0.0395474,
0.520837, 0.520591, 0.520937, 0.520966, 0.0400013,
0.520939, 0.520541, 0.521026, 0.520898, 0.0399914,
0.520941, 0.520481, 0.521102, 0.52116, 0.0400457,
0.520868, 0.520753, 0.520835, 0.520788, 0.0110379,
0.521041, 0.520832, 0.520914, 0.52101, 0.0369454,
0.520933, 0.52068, 0.520906, 0.520955, 0.0400152,
0.520826, 0.520879, 0.520964, 0.52095, 0.0400259,
0.520755, 0.520806, 0.520875, 0.520908, 0.0400007,
0.520666, 0.520855, 0.520843, 0.521016, 0.00308999,
0.520999, 0.520881, 0.520814, 0.520654, 0.0370555,
0.520844, 0.520947, 0.520935, 0.520895, 0.039843,
0.520944, 0.521023, 0.52093, 0.520633, 0.00122169,
0.520983, 0.520536, 0.520937, 0.521013, 0.0387835,
0.520894, 0.52091, 0.520882, 0.520853, 0.0399667,
0.520834, 0.520939, 0.520893, 0.521039, 0.0399762,
0.521038, 0.520991, 0.520916, 0.520722, 0.00888378,
0.520797, 0.520926, 0.520772, 0.520903, 0.0391327,
0.521009, 0.520879, 0.520597, 0.520565, 0.0400078,
0.520805, 0.52096, 0.520903, 0.520757, 0.00608642,
0.520813, 0.52097, 0.520914, 0.520746, 0.0379866,
0.520897, 0.520402, 0.520898, 0.520783, 0.0399092,
0.520941, 0.520337, 0.520937, 0.520657, 0.0400342,
0.520666, 0.520465, 0.520885, 0.520576, 0.0176499,
0.520816, 0.52034, 0.520877, 0.520657, 0.0239053,
0.520708, 0.520905, 0.520859, 0.520725, 0.0384025,
0.520913, 0.520711, 0.521026, 0.520738, 0.0405944,
0.520795, 0.520628, 0.521163, 0.521123, 0.00481086,
0.520755, 0.5208, 0.520906, 0.520856, 0.0386156,
0.520931, 0.521088, 0.520909, 0.521016, 0.0400371,
0.520863, 0.520635, 0.520932, 0.520948, 0.0399447,
0.520863, 0.520591, 0.520971, 0.520887, 0.0399911,
0.520923, 0.520499, 0.520893, 0.521068, 0.00436775,
0.520933, 0.520732, 0.520786, 0.520785, 0.0396577,
0.520988, 0.520884, 0.520901, 0.520927, 0.0400047,
0.520863, 0.520929, 0.520869, 0.520521, 0.0440226,
0.52097, 0.520811, 0.520903, 0.520743, 0.0399877,
0.520973, 0.520866, 0.520864, 0.520966, 0.0399862,
0.520894, 0.521005, 0.520916, 0.520851, 0.0401072,
0.520821, 0.520895, 0.520919, 0.520929, 0.0398903,
0.520821, 0.520785, 0.520945, 0.520911, 0.0401131,
0.52092, 0.521012, 0.520927, 0.520798, 0.0398657,
0.520949, 0.52097, 0.520859, 0.520793, 0.0400391,
0.520858, 0.520735, 0.521005, 0.520618, 0.00706848,
0.52086, 0.520743, 0.520958, 0.52073, 0.0369256,
0.520504, 0.520672, 0.520948, 0.520835, 0.0399838,
0.520512, 0.520939, 0.52082, 0.520901, 0.0400409,
0.520865, 0.520685, 0.520741, 0.520623, 0.00557385,
0.520677, 0.520638, 0.521011, 0.520935, 0.0383645,
0.520813, 0.520711, 0.520966, 0.521021, 0.0400093,
0.521043, 0.520635, 0.520914, 0.520882, 0.0399885,
0.520842, 0.520798, 0.520937, 0.520796, 0.0400397,
0.520986, 0.520881, 0.520937, 0.52083, 0.0400215,
0.520926, 0.520855, 0.520911, 0.520974, 0.000950272,
0.521012, 0.520944, 0.520597, 0.520809, 0.0392319,
0.520687, 0.521169, 0.520689, 0.520911, 0.0397738,
0.52091, 0.52091, 0.520511, 0.520754, 0.0400008,
0.520829, 0.520874, 0.520733, 0.520966, 0.00283687,
0.521085, 0.520965, 0.520895, 0.52084, 0.0372055,
0.520711, 0.520968, 0.520911, 0.520932, 0.0399676,
0.520915, 0.520965, 0.520932, 0.520901, 0.0399911,
0.520881, 0.520984, 0.520882, 0.520623, 0.0400291,
0.52107, 0.520813, 0.520898, 0.520908, 0.0399613,
0.520808, 0.521107, 0.521087, 0.520702, 0.000116457,
0.520795, 0.520662, 0.520943, 0.520872, 0.0398755,
0.520892, 0.520806, 0.521047, 0.520772, 0.0400035,
0.520863, 0.520646, 0.520916, 0.520751, 0.0400039,
0.5208, 0.520625, 0.520995, 0.520853, 0.00290566,
0.520928, 0.520614, 0.521011, 0.520681, 0.0371101,
0.520991, 0.520664, 0.520751, 0.520722, 0.0399825,
0.520782, 0.520342, 0.520974, 0.52094, 0.0400008,
0.520813, 0.520384, 0.520786, 0.52084, 0.0187934,
0.521067, 0.520436, 0.52077, 0.520903, 0.0130837,
0.520889, 0.520902, 0.52095, 0.520945, 0.0361504,
0.520721, 0.520381, 0.520966, 0.520948, 0.0399568,
0.520648, 0.520256, 0.520922, 0.520932, 0.0400043,
0.520897, 0.520253, 0.520825, 0.520924, 0.0400361,
0.521117, 0.520245, 0.520969, 0.520647, 0.0399719,
0.520915, 0.520965, 0.520843, 0.520633, 0.0400876,
0.521114, 0.520345, 0.52093, 0.521058, 0.0399269,
0.52074, 0.520719, 0.521113, 0.520861, 0.0400187,
0.520926, 0.520607, 0.520914, 0.521016, 0.00010308,
0.520907, 0.52069, 0.520961, 0.520762, 0.0398635,
0.520954, 0.52052, 0.520801, 0.520901, 0.0400004,
0.521475, 0.520452, 0.520683, 0.520788, 0.0400252,
0.521127, 0.520667, 0.520814, 0.520853, 0.0421979,
0.520991, 0.520942, 0.520838, 0.520906, 0.00186115,
0.520915, 0.521015, 0.520856, 0.52095, 0.0401472,
0.520724, 0.520876, 0.520843, 0.520887, 0.0398082,
0.520661, 0.520792, 0.520982, 0.52083, 0.0400561,
0.520823, 0.520633, 0.521026, 0.520796, 0.00320611,
0.520876, 0.520913, 0.520804, 0.520945, 0.0366992,
0.520638, 0.520751, 0.520833, 0.520937, 0.0400784,
0.520331, 0.520502, 0.521, 0.521031, 0.00799604,
0.520577, 0.520599, 0.520998, 0.520955, 0.0359517,
0.520572, 0.520826, 0.52094, 0.520929, 0.0400124,
0.520601, 0.520562, 0.521016, 0.521039, 0.0399656,
0.520496, 0.520764, 0.520903, 0.520945, 0.00516,
0.521007, 0.52079, 0.520961, 0.520882, 0.0388408,
0.520737, 0.520866, 0.520744, 0.520796, 0.0399962,
0.520975, 0.520955, 0.520914, 0.520764, 0.0400145,
0.521009, 0.520936, 0.520956, 0.520861, 0.0400244,
0.52092, 0.521083, 0.520945, 0.520924, 0.0402807,
0.521111, 0.520832, 0.520869, 0.520924, 0.0396884,
0.521015, 0.520984, 0.520948, 0.520717, 0.0400636,
0.520886, 0.520884, 0.52094, 0.521058, 0.0399297,
0.520808, 0.520947, 0.520759, 0.520678, 0.000531075,
0.520829, 0.520926, 0.520935, 0.520877, 0.03947,
0.521051, 0.520745, 0.520919, 0.520657, 0.0400561,
0.521036, 0.520706, 0.520961, 0.521016, 0.0399293,
0.520831, 0.520507, 0.520961, 0.520709, 0.00131271,
0.521033, 0.520363, 0.521058, 0.520937, 0.0388572,
0.520881, 0.520384, 0.520935, 0.520751, 0.0398413,
0.520617, 0.520879, 0.520791, 0.520835, 0.0400321,
0.520727, 0.520429, 0.520882, 0.521073, 0.0400083,
0.520719, 0.520436, 0.520958, 0.520987, 0.00362733,
0.520834, 0.520549, 0.520869, 0.520971, 0.0366995,
0.520708, 0.520675, 0.52095, 0.520976, 0.039725,
0.520894, 0.520507, 0.520924, 0.521039, 0.0399433,
0.520837, 0.520669, 0.520806, 0.520929, 0.0399737,
0.521002, 0.520648, 0.520851, 0.520937, 9.0328e-05,
0.520787, 0.52063, 0.520919, 0.520955, 0.0106615,
0.520844, 0.520984, 0.520757, 0.52083, 0.024016,
0.520926, 0.520929, 0.520906, 0.520866, 0.037255,
0.520753, 0.521418, 0.520919, 0.520733, 0.0400266,
0.520915, 0.52096, 0.52082, 0.520704, 0.000965114,
0.520834, 0.521015, 0.521, 0.52088, 0.0390011,
0.520962, 0.521005, 0.520943, 0.520843, 0.0399908,
0.520988, 0.520847, 0.520919, 0.521079, 0.00672727,
0.520858, 0.520923, 0.52089, 0.520911, 0.0375181,
0.520884, 0.520905, 0.520911, 0.520743, 0.0397767,
0.520975, 0.520761, 0.520788, 0.520788, 0.0399811,
0.520823, 0.521065, 0.521029, 0.520908, 0.00559154,
0.520858, 0.520787, 0.520919, 0.520751, 0.0383936,
0.520847, 0.520669, 0.520945, 0.520887, 0.0401146,
0.520821, 0.52062, 0.520924, 0.520895, 0.0399136,
0.521041, 0.520502, 0.520943, 0.520856, 0.0399851,
0.520821, 0.520874, 0.520838, 0.520728, 0.0400331,
0.520933, 0.520656, 0.520987, 0.520898, 0.0399437,
0.520782, 0.520714, 0.521063, 0.520955, 0.00436307,
0.520923, 0.520782, 0.520846, 0.520749, 0.039643,
0.52081, 0.520847, 0.520843, 0.520935, 0.0400261,
0.52081, 0.520659, 0.52095, 0.520961, 0.0399712,
0.520858, 0.520782, 0.520911, 0.520979, 0.0400235,
0.521007, 0.520923, 0.520867, 0.520754, 0.0399632,
0.52085, 0.520876, 0.520982, 0.520869, 0.0400391,
0.520789, 0.520782, 0.52095, 0.520662, 0.0399904,
0.520894, 0.520842, 0.521005, 0.520914, 0.0400601,
0.521093, 0.520604, 0.52093, 0.520948, 0.0399635,
0.521177, 0.521177, 0.520825, 0.520919, 0.0400174,
0.520999, 0.520918, 0.520804, 0.520914, 0.0405914,
0.521146, 0.520892, 0.520898, 0.521045, 0.0393628,
0.520792, 0.520795, 0.520977, 0.520853, 0.0399888,
0.52081, 0.520641, 0.520877, 0.520974, 0.0400162,
0.520721, 0.520853, 0.52093, 0.520921, 0.0400289,
0.520878, 0.520905, 0.52105, 0.520874, 0.0400029,
0.520755, 0.52097, 0.52088, 0.520715, 0.0401487,
0.520774, 0.520766, 0.521034, 0.520817, 0.0398279,
0.520831, 0.520832, 0.520916, 0.520827, 0.0400315,
0.521093, 0.520926, 0.520956, 0.520785, 0.00170251,
0.521012, 0.521287, 0.52095, 0.521055, 0.0382385,
0.520577, 0.52074, 0.520922, 0.520914, 0.0400489,
0.520852, 0.520897, 0.520888, 0.520898, 0.0399624,
0.520931, 0.521109, 0.520712, 0.520997, 0.0399882,
0.520944, 0.520986, 0.520927, 0.520812, 0.0399924,
0.520962, 0.52096, 0.520854, 0.52089, 0.0400092,
0.520928, 0.520984, 0.52093, 0.520971, 0.0400347,
0.520863, 0.52097, 0.520984, 0.520945, 0.0399756,
0.520813, 0.520929, 0.520953, 0.520948, 0.0400033,
0.520659, 0.520779, 0.52082, 0.520929, 0.0399929,
0.520986, 0.520777, 0.520906, 0.520843, 0.0440628,
0.520947, 0.520858, 0.521016, 0.520754, 0.039923,
0.520889, 0.52073, 0.52088, 0.520715, 0.0400405,
0.520913, 0.520685, 0.520888, 0.520906, 0.0399849,
0.521156, 0.520646, 0.520982, 0.520856, 0.0400235,
0.521067, 0.520965, 0.520817, 0.520919, 0.0402915,
0.520897, 0.520685, 0.52111, 0.521037, 0.0396966,
0.520478, 0.520523, 0.521026, 0.520882, 0.0400047,
0.520488, 0.520693, 0.520945, 0.520825, 0.00850225,
0.520371, 0.521232, 0.520971, 0.520929, 0.0394618,
0.520428, 0.520638, 0.521024, 0.520866, 0.0403761,
0.520792, 0.520654, 0.520903, 0.520921, 0.0396239,
0.520905, 0.520918, 0.520935, 0.520704, 0.0400272,
0.521056, 0.521031, 0.520971, 0.52078, 0.0400205,
0.520965, 0.520905, 0.521024, 0.520497, 0.03998,
0.52092, 0.520934, 0.520953, 0.520835, 0.0399732,
0.520933, 0.520881, 0.520992, 0.520885, 0.0400366,
0.521049, 0.520928, 0.520992, 0.520746, 0.0400288,
0.520803, 0.52068, 0.520843, 0.520783, 0.0400169,
0.520941, 0.520541, 0.520775, 0.520856, 0.0399356,
0.520975, 0.520855, 0.520916, 0.520793, 0.0399804,
0.520771, 0.520803, 0.52093, 0.520911, 0.0400384,
0.520423, 0.520766, 0.520958, 0.520937, 0.0401526,
0.520381, 0.520826, 0.521003, 0.520793, 0.0399147,
0.520496, 0.520837, 0.521053, 0.520613, 0.000713751,
0.520732, 0.521049, 0.520877, 0.520775, 0.0391708,
0.520805, 0.520685, 0.521003, 0.521031, 0.0402294,
0.52063, 0.520609, 0.520895, 0.520887, 0.0398187,
0.520873, 0.521046, 0.520964, 0.520937, 0.0399842,
0.520842, 0.52074, 0.520882, 0.521016, 0.0399995,
0.520766, 0.520963, 0.520914, 0.520911, 0.0400116,
0.520939, 0.521052, 0.520744, 0.520906, 0.0400207,
0.520939, 0.521025, 0.520731, 0.520788, 0.039988,
0.521062, 0.520942, 0.520681, 0.520673, 0.0399564,
0.520918, 0.521156, 0.520895, 0.520916, 0.0400105,
0.520915, 0.520805, 0.520801, 0.52084, 0.0436695,
0.52092, 0.520957, 0.520573, 0.520874, 0.0487798,
0.52102, 0.521052, 0.520414, 0.520825, 0.0396878,
0.520975, 0.520905, 0.520571, 0.520893, 0.0398559,
0.520936, 0.520949, 0.520838, 0.520838, 0.0400454,
0.520844, 0.520894, 0.520937, 0.520757, 0.0399521,
0.520871, 0.520936, 0.52088, 0.520696, 0.0400602,
0.520575, 0.521266, 0.520948, 0.520877, 0.00486515,
0.520732, 0.52129, 0.520888, 0.521008, 0.0391506,
0.521056, 0.521119, 0.520542, 0.520775, 0.0399466,
0.520991, 0.520881, 0.520647, 0.520937, 0.0211618,
0.520902, 0.520763, 0.520754, 0.520927, 0.0163064,
0.521177, 0.520698, 0.520647, 0.520898, 0.0404767,
0.520559, 0.5209, 0.520736, 0.520861, 0.0380533,
0.520415, 0.520659, 0.520846, 0.520906, 0.040054,
0.520337, 0.520803, 0.521008, 0.520911, 0.0402836,
0.520567, 0.520965, 0.520966, 0.520741, 0.039713,
0.520844, 0.520996, 0.521053, 0.520963, 0.0399897,
0.520965, 0.520931, 0.520895, 0.520725, 0.0400025,
0.520941, 0.52058, 0.521087, 0.520953, 0.0399739,
0.520988, 0.520701, 0.520843, 0.521118, 0.0402918,
0.520928, 0.520918, 0.520799, 0.520733, 0.0397006,
0.520962, 0.520892, 0.520689, 0.520722, 0.0399976,
0.520821, 0.52102, 0.521225, 0.520901, 0.0399782,
0.520779, 0.521096, 0.521032, 0.520859, 0.040032,
0.520999, 0.520881, 0.521039, 0.520819, 0.00369457,
0.520842, 0.520782, 0.520835, 0.52089, 0.036332,
0.520755, 0.520852, 0.520974, 0.520976, 0.0401,
0.520949, 0.520591, 0.52095, 0.520804, 0.044341,
0.520834, 0.521256, 0.520801, 0.520948, 0.039524,
0.520994, 0.520876, 0.521053, 0.52094, 0.0400608,
0.520965, 0.520873, 0.520935, 0.520911, 0.0399887,
0.520834, 0.520858, 0.521034, 0.520979, 0.00166224,
0.520962, 0.520708, 0.520943, 0.520903, 0.0383075,
0.520732, 0.520818, 0.520919, 0.520874, 0.0399873,
0.520889, 0.520635, 0.520945, 0.520953, 0.0400917,
0.521009, 0.520677, 0.520922, 0.520874, 0.0399196,
0.520881, 0.520682, 0.520822, 0.520759, 0.0439799,
0.520931, 0.520805, 0.520903, 0.520592, 0.040013,
0.520666, 0.521054, 0.52088, 0.520665, 0.0399687,
0.52069, 0.520884, 0.520966, 0.520812, 0.0401693,
0.520978, 0.520774, 0.520964, 0.520788, 0.00758171,
0.521041, 0.5208, 0.520916, 0.520746, 0.0362714,
0.521122, 0.520418, 0.52061, 0.520565, 0.0399985,
0.521093, 0.520633, 0.520751, 0.520725, 0.0400016,
0.520852, 0.520732, 0.521021, 0.520743, 0.004829,
0.521093, 0.520394, 0.52094, 0.520861, 0.039184,
0.520645, 0.520342, 0.520992, 0.520599, 0.0400096,
0.520431, 0.520389, 0.520969, 0.520791, 0.0399756,
0.520648, 0.520413, 0.521108, 0.52084, 0.000937505,
0.52103, 0.520489, 0.521191, 0.520798, 0.0390652,
0.52096, 0.520402, 0.520869, 0.520793, 0.0399902,
0.520724, 0.520394, 0.520956, 0.520942, 0.0399913,
0.520601, 0.520473, 0.520911, 0.520895, 0.000645923,
0.52064, 0.520674, 0.520974, 0.520877, 0.0394697,
0.52057, 0.520905, 0.520833, 0.520969, 0.0398984,
0.52046, 0.520352, 0.520775, 0.520893, 0.000945797,
0.520287, 0.520455, 0.520636, 0.520686, 0.0390837,
0.52053, 0.520567, 0.520704, 0.520838, 0.0399458,
0.5208, 0.520564, 0.520529, 0.520678, 0.0400078,
0.520915, 0.520771, 0.520744, 0.520762, 0.0402259,
0.521007, 0.521292, 0.520618, 0.520791, 0.000607515,
0.520923, 0.520708, 0.520741, 0.520859, 0.0392273,
0.520868, 0.52091, 0.520851, 0.520916, 0.0399746,
0.520703, 0.520763, 0.520911, 0.520976, 0.040033,
0.520947, 0.520975, 0.52095, 0.520848, 0.0399793,
0.520889, 0.520795, 0.520914, 0.52105, 0.00132553,
0.520923, 0.520837, 0.520529, 0.520586, 0.0388061,
0.520905, 0.521051, 0.520759, 0.52083, 0.03983,
0.521098, 0.520936, 0.520841, 0.520618, 0.0399996,
0.521125, 0.520674, 0.520801, 0.520955, 0.00362252,
0.520902, 0.520737, 0.520772, 0.520861, 0.0363752,
0.520837, 0.520575, 0.520906, 0.520819, 0.0399822,
0.521161, 0.520358, 0.52095, 0.52066, 0.0400743,
0.520858, 0.520509, 0.520961, 0.520712, 0.000107039,
0.52069, 0.520952, 0.520783, 0.520851, 0.0162459,
0.520737, 0.520894, 0.520812, 0.520681, 0.0243788,
0.52063, 0.520633, 0.520924, 0.520848, 0.0393051,
0.520761, 0.520758, 0.520992, 0.520746, 0.0399336,
0.520693, 0.520962, 0.520932, 0.520764, 0.0401119,
0.520797, 0.520758, 0.520948, 0.520764, 0.00102178,
0.520486, 0.520934, 0.520882, 0.520906, 0.0388276,
0.520656, 0.520797, 0.520793, 0.520887, 0.0400965,
0.520776, 0.520939, 0.520864, 0.520722, 0.0404072,
0.520907, 0.5209, 0.520882, 0.520806, 0.0395245,
0.520797, 0.521703, 0.520888, 0.520848, 0.00151944,
0.520931, 0.520939, 0.521053, 0.520806, 0.0385133,
0.520933, 0.521051, 0.520861, 0.520885, 0.03995,
0.520868, 0.520952, 0.520859, 0.52105, 0.0399967,
0.520947, 0.521067, 0.521021, 0.520793, 0.0404422,
0.52092, 0.52086, 0.520765, 0.520817, 0.0395771,
0.521248, 0.520732, 0.52055, 0.520678, 0.00145116,
0.520844, 0.521051, 0.520733, 0.520916, 0.0386385,
0.520941, 0.520907, 0.520751, 0.520681, 0.039923,
0.520944, 0.520659, 0.520676, 0.520971, 0.0050248,
0.520837, 0.520557, 0.520712, 0.520861, 0.0429711,
0.520784, 0.520465, 0.520846, 0.52084, 0.0400036,
0.520876, 0.520462, 0.52093, 0.520866, 0.0400678,
0.520884, 0.520756, 0.520804, 0.520722, 0.0398845,
0.520601, 0.520489, 0.520964, 0.520953, 0.0400234,
0.520727, 0.520583, 0.520935, 0.521031, 0.0400012,
0.520601, 0.52057, 0.520964, 0.520927, 0.0400488,
0.520572, 0.520763, 0.520911, 0.520911, 0.0399689,
0.520779, 0.520669, 0.520995, 0.520887, 0.0399783,
0.521109, 0.520604, 0.520856, 0.520636, 0.0400009,
0.520761, 0.521258, 0.521223, 0.520772, 0.0400237,
0.520886, 0.521015, 0.52099, 0.520694, 0.0399891,
0.520991, 0.520847, 0.521105, 0.520929, 0.00360893,
0.521062, 0.520962, 0.520945, 0.520838, 0.0363851,
0.521028, 0.521012, 0.520935, 0.52067, 0.0409349,
0.520941, 0.520915, 0.520971, 0.520895, 0.0390935,
0.521098, 0.52091, 0.520875, 0.520725, 0.0399568,
0.520803, 0.521352, 0.52093, 0.520717, 0.0400273,
0.520915, 0.521316, 0.520932, 0.520654, 0.0402361,
0.520933, 0.520886, 0.52089, 0.521003, 0.00618991,
0.520983, 0.520923, 0.520741, 0.520743, 0.0375719,
0.520986, 0.520973, 0.520882, 0.520935, 0.0399969,
0.520986, 0.520661, 0.520937, 0.520691, 0.0131235,
0.520816, 0.521138, 0.520877, 0.52083, 0.0388822,
0.520923, 0.520915, 0.52078, 0.520851, 0.040028,
0.52091, 0.520769, 0.520788, 0.520927, 0.0399581,
0.521012, 0.520795, 0.520833, 0.520953, 0.040022,
0.521028, 0.521271, 0.520958, 0.52094, 0.00600247,
0.520596, 0.520575, 0.520864, 0.520976, 0.0380174,
0.520533, 0.520585, 0.520864, 0.520872, 0.039961,
0.520583, 0.520583, 0.520961, 0.520955, 0.0069323,
0.520839, 0.520588, 0.520927, 0.520903, 0.0372346,
0.520973, 0.520483, 0.520966, 0.520801, 0.0398681,
0.520881, 0.520787, 0.520961, 0.520633, 0.0399989,
0.521091, 0.520656, 0.520854, 0.520853, 0.0400154,
0.520724, 0.520983, 0.520838, 0.520919, 0.00102758,
0.520839, 0.520907, 0.520697, 0.521031, 0.0389251,
0.520947, 0.521088, 0.520765, 0.520843, 0.0400193,
0.520834, 0.520829, 0.520775, 0.520851, 0.0399838,
0.521156, 0.520756, 0.520511, 0.520565, 0.0400145,
0.520918, 0.521062, 0.520642, 0.52073, 0.00281869,
0.521041, 0.520905, 0.520851, 0.520416, 0.0373401,
0.520708, 0.520931, 0.520903, 0.520764, 0.0398471,
0.520549, 0.520706, 0.52093, 0.520728, 0.0400833,
0.520648, 0.520826, 0.521021, 0.520639, 0.0399077,
0.520978, 0.520572, 0.52093, 0.520597, 0.000743302,
0.52102, 0.521114, 0.520814, 0.520785, 0.0393076,
0.520873, 0.520716, 0.520893, 0.520987, 0.0399912,
0.520855, 0.520735, 0.520788, 0.520772, 0.0399683,
0.520899, 0.520991, 0.520932, 0.520843, 0.0400664,
0.520923, 0.520886, 0.520911, 0.520942, 0.000700071,
0.520868, 0.521017, 0.520728, 0.520882, 0.0392215,
0.520926, 0.520926, 0.520804, 0.52099, 0.0402699,
0.520611, 0.520915, 0.520775, 0.520942, 0.0193836,
0.520727, 0.521106, 0.520665, 0.520935, 0.0364447,
0.520865, 0.521041, 0.520681, 0.520809, 0.0399263,
0.520949, 0.520646, 0.520843, 0.520626, 0.0402944,
0.52092, 0.520816, 0.520825, 0.520843, 0.0396546,
0.520941, 0.52079, 0.520898, 0.520927, 0.0401788,
0.521083, 0.521015, 0.520943, 0.52073, 0.0398419,
0.520842, 0.520866, 0.520916, 0.520971, 0.00588091,
0.520954, 0.520902, 0.520712, 0.520809, 0.0381423,
0.520769, 0.521504, 0.520937, 0.520921, 0.0399765,
0.521015, 0.521311, 0.520943, 0.52094, 0.040105,
0.520881, 0.521258, 0.52094, 0.520838, 0.0398732,
0.520769, 0.520824, 0.520888, 0.520887, 0.040024,
0.52075, 0.520941, 0.520964, 0.520882, 0.000889332,
0.520808, 0.520845, 0.520935, 0.520715, 0.0391015,
0.520831, 0.521297, 0.520796, 0.520877, 0.040011,
0.520755, 0.520478, 0.520956, 0.521016, 0.0399826,
0.520763, 0.520528, 0.520817, 0.520846, 0.040019,
0.520855, 0.520554, 0.520893, 0.520851, 8.3156e-05,
0.520753, 0.520831, 0.520945, 0.520932, 0.0196105,
0.520889, 0.520596, 0.520885, 0.520916, 0.0240442,
0.520651, 0.520672, 0.520943, 0.521024, 0.0362394,
0.52081, 0.520695, 0.520848, 0.521008, 0.0400398,
0.520823, 0.520884, 0.520806, 0.520804, 0.0399712,
0.520996, 0.520682, 0.520762, 0.520725, 0.000109238,
0.521096, 0.520596, 0.520964, 0.520898, 0.0184519,
0.520952, 0.521062, 0.520948, 0.520859, 0.0237366,
0.521067, 0.520538, 0.520956, 0.520699, 0.0377385,
0.520962, 0.520578, 0.520911, 0.520916, 0.0400397,
0.521064, 0.520659, 0.520786, 0.520827, 0.00112038,
0.520923, 0.520706, 0.520626, 0.521003, 0.0389129,
0.52119, 0.520913, 0.520731, 0.520733, 0.0436661,
0.521056, 0.520892, 0.520642, 0.520746, 0.0362116,
0.520918, 0.521025, 0.520453, 0.520906, 0.0400061,
0.520944, 0.520915, 0.520639, 0.520777, 0.040024,
0.520706, 0.520894, 0.520772, 0.520908, 0.0406971,
0.520622, 0.520962, 0.520909, 0.520762, 0.0393883,
0.52069, 0.520753, 0.520958, 0.520809, 0.0400222,
0.520706, 0.521413, 0.520919, 0.520806, 0.0398906,
0.520944, 0.52096, 0.520759, 0.520652, 0.00102669,
0.520823, 0.520706, 0.521045, 0.520945, 0.0389517,
0.521083, 0.520748, 0.520998, 0.521094, 0.0399839,
0.520745, 0.520536, 0.521021, 0.520929, 0.040072,
0.520596, 0.520449, 0.520914, 0.520984, 0.03994,
0.520467, 0.520591, 0.520945, 0.520785, 0.0400204,
0.520567, 0.52057, 0.520854, 0.52084, 0.00571144,
0.520745, 0.520667, 0.520982, 0.520683, 0.0382731,
0.52091, 0.521083, 0.521393, 0.520806, 0.0399679,
0.520852, 0.520902, 0.521212, 0.520542, 0.0400742,
0.520967, 0.520578, 0.521128, 0.52084, 0.0399733,
