0, 0, 0, 0, 0.0122726;
0, 0, 0, 0, 0.0275999;
0, 0, 0, 0, 0.0359678;
0, 0, 0, 0, 0.0122475;
0, 0, 0, 0, 0.0116759;
0, 0, 0, 0, 0.0121565;
0, 0, 0, 0, 0.0237756;
0, 0, 0, 0, 0.0242866;
0, 0, 0, 0, 0.0118833;
0, 0, 0, 0, 0.0247591;
0, 0, 0, 0, 0.0240201;
0, 0, 0, 0, 0.0123953;
0, 0, 0, 0, 0.0251871;
0, 0, 0, 0, 0.0134957;
0, 0, 0, 0, 0.0249048;
0, 0, 0, 0, 0.0246791;
0, 0, 0, 0, 0.0118132;
0, 0, 0, 0, 0.0248067;
0, 0, 0, 0, 0.024358;
0, 0, 0, 0, 0.0125311;
0, 0, 0, 0, 0.0264369;
0, 0, 0, 0, 0.012025;
0, 0, 0, 0, 0.025629;
0, 0, 0, 0, 0.0121344;
0, 0, 0, 0, 0.0243195;
0, 0, 0, 0, 0.0244235;
0, 0, 0, 0, 0.0121583;
0, 0, 0, 0, 0.0243324;
0, 0, 0, 0, 0.0249324;
0, 0, 0, 0, 0.0247269;
0, 0, 0, 0, 0.0342993;
0, 0, 0, 0, 0.0236296;
0, 0, 0, 0, 0.0121712;
0, 0, 0, 0, 0.0241203;
0, 0, 0, 0, 0.0426688;
0, 0, 0, 0, 0.0239528;
0, 0, 0, 0, 0.0129115;
0, 0, 0, 0, 0.0234166;
0, 0, 0, 0, 0.0239845;
0, 0, 0, 0, 0.0244197;
0, 0, 0, 0, 0.035399;
0, 0, 0, 0, 0.0367197;
0, 0, 0, 0, 0.0240567;
0, 0, 0, 0, 0.0161827;
0, 0, 0, 0, 0.0201559;
0, 0, 0, 0, 0.0377649;
0, 0, 0, 0, 0.000358426;
0, 0, 0, 0, 0.0236921;
0, 0, 0, 0, 0.0251523;
0, 0, 0, 0, 0.025589;
0, 0, 0, 0, 0.0118258;
0, 0, 0, 0, 0.0118858;
0, 0, 0, 0, 0.0236434;
0, 0, 0, 0, 0.0250648;
0, 0, 0, 0, 0.0128695;
0, 0, 0, 0, 0.0255349;
0, 0, 0, 0, 0.0154138;
0, 0, 0, 0, 0.0216798;
0, 0, 0, 0, 0.0256503;
0, 0, 0, 0, 0.0147213;
0, 0, 0, 0, 0.0253274;
0, 0, 0, 0, 0.0167113;
0, 0, 0, 0, 0.0243068;
0, 0, 0, 0, 0.0118705;
0, 0, 0, 0, 0.0247618;
0, 0, 0, 0, 0.0233518;
0, 0, 0, 0, 0.0121981;
0, 0, 0, 0, 0.0326331;
0, 0, 0, 0, 0.0118533;
0, 0, 0, 0, 0.0240801;
0, 0, 0, 0, 0.0116825;
0, 0, 0, 0, 0.0240094;
0, 0, 0, 0, 0.0121117;
0, 0, 0, 0, 0.0240859;
0, 0, 0, 0, 0.0256244;
0, 0, 0, 0, 0.011846;
0, 0, 0, 0, 0.0249026;
0, 0, 0, 0, 0.0237118;
0, 0, 0, 0, 0.0118938;
0, 0, 0, 0, 0.0240934;
0, 0, 0, 0, 0.0247187;
0, 0, 0, 0, 0.0137563;
0, 0, 0, 0, 0.0239911;
0, 0, 0, 0, 0.0127981;
0, 0, 0, 0, 0.0242758;
0, 0, 0, 0, 0.0257823;
0, 0, 0, 0, 0.0110299;
0, 0, 0, 0, 0.0238133;
0, 0, 0, 0, 0.0250951;
0, 0, 0, 0, 0.0120524;
0, 0, 0, 0, 0.0242597;
0, 0, 0, 0, 0.0143734;
0, 0, 0, 0, 0.0401909;
0, 0, 0, 0, 0.0244321;
0, 0, 0, 0, 0.0242618;
0, 0, 0, 0, 0.0118199;
0, 0, 0, 0, 0.0252683;
0, 0, 0, 0, 0.0128548;
0, 0, 0, 0, 0.0278537;
0, 0, 0, 0, 0.0140011;
0, 0, 0, 0, 0.0248667;
0, 0, 0, 0, 0.0125481;
0, 0, 0, 0, 0.0298791;
0, 0, 0, 0, 0.0157074;
0, 0, 0, 0, 0.0247861;
0, 0, 0, 0, 0.0141415;
0, 0, 0, 0, 0.0247554;
0, 0, 0, 0, 0.0156596;
0, 0, 0, 0, 0.0242234;
0, 0, 0, 0, 0.012987;
0, 0, 0, 0, 0.0312735;
0, 0, 0, 0, 0.0108032;
0, 0, 0, 0, 0.025138;
0, 0, 0, 0, 0.0104448;
0, 0, 0, 0, 0.0243322;
0, 0, 0, 0, 0.0245467;
0, 0, 0, 0, 0.015186;
0, 0, 0, 0, 0.0236461;
0, 0, 0, 0, 0.0239635;
0, 0, 0, 0, 0.0116276;
0, 0, 0, 0, 0.0240684;
0, 0, 0, 0, 0.0240976;
0, 0, 0, 0, 0.0239087;
0, 0, 0, 0, 0.0115996;
0, 0, 0, 0, 0.0247547;
0, 0, 0, 0, 0.0122997;
0, 0, 0, 0, 0.0239219;
0, 0, 0, 0, 0.0119739;
0, 0, 0, 0, 0.0259737;
0, 0, 0, 0, 0.0253038;
0, 0, 0, 0, 0.0257578;
0, 0, 0, 0, 0.012069;
0, 0, 0, 0, 0.0364291;
0, 0, 0, 0, 0.0405486;
0, 0, 0, 0, 0.0399677;
0, 0, 0, 0, 0.0396035;
0, 0, 0, 0, 0.0398608;
0, 0, 0, 0, 0.0402249;
0, 0, 0, 0, 0.0397909;
0, 0, 0, 0, 0.00846616;
0, 0, 0, 0, 0.0395215;
0, 0, 0, 0, 0.0400472;
0, 0, 0, 0, 0.0399769;
0, 0, 0, 0, 0.0400909;
0, 0, 0, 0, 0.0399069;
0, 0, 0, 0, 0.0400077;
0, 0, 0, 0, 0.0399845;
0, 0, 0, 0, 0.039969;
0, 0, 0, 0, 0.0400119;
0, 0, 0, 0, 0.0400094;
0, 0, 0, 0, 0.0400309;
0, 0, 0, 0, 0.0399629;
0, 0, 0, 0, 0.0400236;
0, 0, 0, 0, 0.0400119;
0, 0, 0, 0, 0.0399661;
0, 0, 0, 0, 0.0399873;
0, 0, 0, 0, 0.0400539;
0, 0, 0, 0, 0.040001;
0, 0, 0, 0, 0.0399423;
0, 0, 0, 0, 0.0400186;
0, 0, 0, 0, 0.0399633;
0, 0, 0, 0, 0.0408905;
0, 0, 0, 0, 0.0392204;
0, 0, 0, 0, 0.0400733;
0, 0, 0, 0, 0.0398459;
0, 0, 0, 0, 0.00248211;
0, 0, 0, 0, 0.0376311;
0, 0, 0, 0, 0.0398716;
0, 0, 0, 0, 0.0400062;
0, 0, 0, 0, 0.0400357;
0, 0, 0, 0, 0.0399567;
0, 0, 0, 0, 0.0400001;
0, 0, 0, 0, 0.0400191;
0, 0, 0, 0, 0.0400245;
0, 0, 0, 0, 0.0400224;
0, 0, 0, 0, 0.0399491;
0, 0, 0, 0, 0.0400524;
0, 0, 0, 0, 0.0400668;
0, 0, 0, 0, 0.0398702;
0, 0, 0, 0, 0.0400161;
0, 0, 0, 0, 0.040056;
0, 0, 0, 0, 0.0399678;
0, 0, 0, 0, 0.0400866;
0, 0, 0, 0, 0.0399345;
0, 0, 0, 0, 0.00554024;
0, 0, 0, 0, 0.0385765;
0, 0, 0, 0, 0.0398662;
0, 0, 0, 0, 0.0399946;
0, 0, 0, 0, 0.0400109;
0, 0, 0, 0, 0.0399953;
0, 0, 0, 0, 0.0411054;
0, 0, 0, 0, 0.0410096;
0, 0, 0, 0, 0.0379302;
0, 0, 0, 0, 0.0439833;
0, 0, 0, 0, 0.0399386;
0, 0, 0, 0, 0.04055;
0, 0, 0, 0, 0.0394388;
0, 0, 0, 0, 0.00877983;
0, 0, 0, 0, 0.0392194;
0, 0, 0, 0, 0.0400364;
0, 0, 0, 0, 0.0399947;
0, 0, 0, 0, 0.00161632;
0, 0, 0, 0, 0.0383679;
0, 0, 0, 0, 0.0400043;
0, 0, 0, 0, 0.0400152;
0, 0, 0, 0, 0.0399903;
0, 0, 0, 0, 0.00224983;
0, 0, 0, 0, 0.0377521;
0, 0, 0, 0, 0.0400419;
0, 0, 0, 0, 0.0399549;
0, 0, 0, 0, 0.039959;
0, 0, 0, 0, 0.0400298;
0, 0, 0, 0, 0.0399725;
0, 0, 0, 0, 0.0400518;
0, 0, 0, 0, 0.00199178;
0, 0, 0, 0, 0.0379987;
0, 0, 0, 0, 0.039981;
0, 0, 0, 0, 0.0400522;
0, 0, 0, 0, 0.0399497;
0, 0, 0, 0, 0.0400567;
0, 0, 0, 0, 0.00201553;
0, 0, 0, 0, 0.0379228;
0, 0, 0, 0, 0.0400145;
0, 0, 0, 0, 0.0400223;
0, 0, 0, 0, 0.0399575;
0, 0, 0, 0, 0.0404562;
0, 0, 0, 0, 0.0395528;
0, 0, 0, 0, 0.0400232;
0, 0, 0, 0, 0.0401025;
0, 0, 0, 0, 0.00124001;
0, 0, 0, 0, 0.0386642;
0, 0, 0, 0, 0.0400093;
0, 0, 0, 0, 0.0400302;
0, 0, 0, 0, 0.00288977;
0, 0, 0, 0, 0.0371091;
0, 0, 0, 0, 0.0442159;
0, 0, 0, 0, 0.0437413;
0, 0, 0, 0, 0.0399647;
0, 0, 0, 0, 0.0400021;
0, 0, 0, 0, 0.040082;
0, 0, 0, 0, 0.0162407;
0, 0, 0, 0, 0.0397115;
0, 0, 0, 0, 8.0783e-05;
0, 0, 0, 0, 0.0439188;
0, 0, 0, 0, 9.1743e-05;
0, 0, 0, 0, 0.00668027;
0, 0, 0, 0, 0.0246074;
0, 0, 0, 0, 0.0366436;
0, 0, 0, 0, 0.0403739;
0, 0, 0, 0, 0.00537814;
0, 0, 0, 0, 0.0382361;
0, 0, 0, 0, 0.0399971;
0, 0, 0, 0, 0.00411754;
0, 0, 0, 0, 0.0398905;
0, 0, 0, 0, 0.0399698;
0, 0, 0, 0, 0.0399933;
0, 0, 0, 0, 0.0399857;
0, 0, 0, 0, 0.0399968;
0, 0, 0, 0, 0.0400417;
0, 0, 0, 0, 0.0400586;
0, 0, 0, 0, 0.00630311;
0, 0, 0, 0, 0.0376025;
0, 0, 0, 0, 0.0400001;
0, 0, 0, 0, 0.000135011;
0, 0, 0, 0, 0.0398859;
0, 0, 0, 0, 0.0400245;
0, 0, 0, 0, 0.0399497;
0, 0, 0, 0, 0.0400358;
0, 0, 0, 0, 0.039968;
0, 0, 0, 0, 0.0400107;
0, 0, 0, 0, 0.0400111;
0, 0, 0, 0, 0.0400138;
0, 0, 0, 0, 0.0399716;
0, 0, 0, 0, 0.0400272;
0, 0, 0, 0, 0.0399836;
0, 0, 0, 0, 0.0399952;
0, 0, 0, 0, 0.0400382;
0, 0, 0, 0, 0.039955;
0, 0, 0, 0, 0.0400159;
0, 0, 0, 0, 0.0400151;
0, 0, 0, 0, 0.040047;
0, 0, 0, 0, 0.0399172;
0, 0, 0, 0, 0.0400595;
0, 0, 0, 0, 0.00470755;
0, 0, 0, 0, 0.0402211;
0, 0, 0, 0, 0.0390363;
0, 0, 0, 0, 0.0405709;
0, 0, 0, 0, 0.0398124;
0, 0, 0, 0, 0.0402553;
0, 0, 0, 0, 0.0394954;
0, 0, 0, 0, 0.0402468;
0, 0, 0, 0, 0.0400517;
0, 0, 0, 0, 0.0399474;
0, 0, 0, 0, 0.0400401;
0, 0, 0, 0, 0.039667;
0, 0, 0, 0, 0.03992;
0, 0, 0, 0, 0.0404998;
0, 0, 0, 0, 0.0395402;
0, 0, 0, 0, 0.0399769;
0, 0, 0, 0, 0.0403739;
0, 0, 0, 0, 0.0396271;
0, 0, 0, 0, 0.0399887;
0, 0, 0, 0, 0.0409297;
0, 0, 0, 0, 0.0390393;
0, 0, 0, 0, 0.0405931;
0, 0, 0, 0, 0.00371424;
0, 0, 0, 0, 0.039699;
0, 0, 0, 0, 0.0399845;
0, 0, 0, 0, 0.0400584;
0, 0, 0, 0, 0.0107519;
0, 0, 0, 0, 0.0374994;
0, 0, 0, 0, 0.0397797;
0, 0, 0, 0, 0.0399345;
0, 0, 0, 0, 0.0400098;
0, 0, 0, 0, 0.040535;
0, 0, 0, 0, 0.0394273;
0, 0, 0, 0, 0.0400033;
0, 0, 0, 0, 0.0399916;
0, 0, 0, 0, 0.0400411;
0, 0, 0, 0, 0.039996;
0, 0, 0, 0, 0.0399906;
0, 0, 0, 0, 0.0400227;
0, 0, 0, 0, 0.0399527;
0, 0, 0, 0, 0.0400363;
0, 0, 0, 0, 0.0399988;
0, 0, 0, 0, 0.0399985;
0, 0, 0, 0, 0.0400003;
0, 0, 0, 0, 0.0399671;
0, 0, 0, 0, 0.0400326;
0, 0, 0, 0, 0.0400081;
0, 0, 0, 0, 0.0399967;
0, 0, 0, 0, 0.0399661;
0, 0, 0, 0, 0.0400386;
0, 0, 0, 0, 0.0400318;
0, 0, 0, 0, 0.0399283;
0, 0, 0, 0, 0.0400436;
0, 0, 0, 0, 0.0399769;
0, 0, 0, 0, 0.040053;
0, 0, 0, 0, 0.0399726;
0, 0, 0, 0, 0.0399781;
0, 0, 0, 0, 0.0399605;
0, 0, 0, 0, 0.0399987;
0, 0, 0, 0, 0.040033;
0, 0, 0, 0, 0.03997;
0, 0, 0, 0, 0.0400245;
0, 0, 0, 0, 0.0399893;
0, 0, 0, 0, 0.0399913;
0, 0, 0, 0, 0.0400345;
0, 0, 0, 0, 0.0400007;
0, 0, 0, 0, 0.0399745;
0, 0, 0, 0, 0.0399917;
0, 0, 0, 0, 0.0400812;
0, 0, 0, 0, 0.0399725;
0, 0, 0, 0, 0.0400044;
0, 0, 0, 0, 0.0399871;
0, 0, 0, 0, 0.0399731;
0, 0, 0, 0, 0.0400171;
0, 0, 0, 0, 0.0399872;
0, 0, 0, 0, 0.00518313;
0, 0, 0, 0, 0.0388096;
0, 0, 0, 0, 0.040063;
0, 0, 0, 0, 0.0399479;
0, 0, 0, 0, 0.0400626;
0, 0, 0, 0, 0.0399645;
0, 0, 0, 0, 0.00577512;
0, 0, 0, 0, 0.0394907;
0, 0, 0, 0, 0.0391569;
0, 0, 0, 0, 0.0399895;
0, 0, 0, 0, 0.0396244;
0, 0, 0, 0, 0.0399563;
0, 0, 0, 0, 0.0475867;
0, 0, 0, 0, 0.02449;
0, 0, 0, 0, 0.0399093;
0, 0, 0, 0, 0.0400159;
0, 0, 0, 0, 0.00435614;
0, 0, 0, 0, 0.0396594;
0, 0, 0, 0, 0.0399765;
0, 0, 0, 0, 0.040006;
0, 0, 0, 0, 0.00196889;
0, 0, 0, 0, 0.0380182;
0, 0, 0, 0, 0.0399971;
0, 0, 0, 0, 0.0400525;
0, 0, 0, 0, 0.00493735;
0, 0, 0, 0, 0.0393904;
0, 0, 0, 0, 0.0395897;
0, 0, 0, 0, 0.0400921;
0, 0, 0, 0, 0.0399086;
0, 0, 0, 0, 0.0527854;
0, 0, 0, 0, 0.0245353;
0, 0, 0, 0, 0.0406246;
0, 0, 0, 0, 0.0404961;
0, 0, 0, 0, 0.0375912;
0, 0, 0, 0, 0.0231317;
0, 0, 0, 0, 0.0212388;
0, 0, 0, 0, 0.040417;
0, 0, 0, 0, 0.0392952;
0, 0, 0, 0, 0.0403503;
0, 0, 0, 0, 0.000103712;
0, 0, 0, 0, 0.0216527;
0, 0, 0, 0, 0.0121439;
0, 0, 0, 0, 0.0376352;
0, 0, 0, 0, 0.0400626;
0, 0, 0, 0, 0.0399612;
0, 0, 0, 0, 0.0399894;
0, 0, 0, 0, 0.0400399;
0, 0, 0, 0, 0.0400111;
0, 0, 0, 0, 0.0399543;
0, 0, 0, 0, 0.0400194;
0, 0, 0, 0, 0.0399673;
0, 0, 0, 0, 0.0400178;
0, 0, 0, 0, 0.0400301;
0, 0, 0, 0, 0.00107113;
0, 0, 0, 0, 0.0389659;
0, 0, 0, 0, 0.0399341;
0, 0, 0, 0, 0.0400291;
0, 0, 0, 0, 0.0399838;
0, 0, 0, 0, 0.0400164;
0, 0, 0, 0, 0.0400104;
0, 0, 0, 0, 0.0399651;
0, 0, 0, 0, 0.0400289;
0, 0, 0, 0, 0.0399732;
0, 0, 0, 0, 0.0399766;
0, 0, 0, 0, 0.040007;
0, 0, 0, 0, 0.0399921;
0, 0, 0, 0, 0.0400092;
0, 0, 0, 0, 0.0399982;
0, 0, 0, 0, 0.0400151;
0, 0, 0, 0, 0.00238579;
0, 0, 0, 0, 0.0376162;
0, 0, 0, 0, 0.0399983;
0, 0, 0, 0, 0.0400264;
0, 0, 0, 0, 0.000638908;
0, 0, 0, 0, 0.0393258;
0, 0, 0, 0, 0.0400234;
0, 0, 0, 0, 0.0400279;
0, 0, 0, 0, 0.0399265;
0, 0, 0, 0, 0.0400567;
0, 0, 0, 0, 0.0399626;
0, 0, 0, 0, 0.0400215;
0, 0, 0, 0, 0.0399535;
0, 0, 0, 0, 0.0400272;
0, 0, 0, 0, 0.0400027;
0, 0, 0, 0, 0.0400113;
0, 0, 0, 0, 0.0400175;
0, 0, 0, 0, 0.0399864;
0, 0, 0, 0, 0.0399984;
0, 0, 0, 0, 0.0399872;
0, 0, 0, 0, 0.00289934;
0, 0, 0, 0, 0.0372398;
0, 0, 0, 0, 0.0398471;
0, 0, 0, 0, 0.0400242;
0, 0, 0, 0, 0.039989;
0, 0, 0, 0, 0.0399644;
0, 0, 0, 0, 0.0400327;
0, 0, 0, 0, 0.0400344;
0, 0, 0, 0, 0.0400004;
0, 0, 0, 0, 0.0399648;
0, 0, 0, 0, 0.0400858;
0, 0, 0, 0, 0.0399163;
0, 0, 0, 0, 0.0440808;
0, 0, 0, 0, 0.0399165;
0, 0, 0, 0, 0.0400187;
0, 0, 0, 0, 0.00501029;
0, 0, 0, 0, 0.0389572;
0, 0, 0, 0, 0.0400182;
0, 0, 0, 0, 0.0399769;
0, 0, 0, 0, 0.00110567;
0, 0, 0, 0, 0.0389183;
0, 0, 0, 0, 0.0399815;
0, 0, 0, 0, 0.0400088;
0, 0, 0, 0, 0.0193047;
0, 0, 0, 0, 0.0147594;
0, 0, 0, 0, 0.0379377;
0, 0, 0, 0, 0.0400538;
0, 0, 0, 0, 0.0400019;
0, 0, 0, 0, 0.0399485;
0, 0, 0, 0, 0.0400412;
0, 0, 0, 0, 0.0439937;
0, 0, 0, 0, 0.0399804;
0, 0, 0, 0, 0.0400283;
0, 0, 0, 0, 0.0399575;
0, 0, 0, 0, 0.0400153;
0, 0, 0, 0, 0.0399658;
0, 0, 0, 0, 8.7637e-05;
0, 0, 0, 0, 0.0399365;
0, 0, 0, 0, 9.2872e-05;
0, 0, 0, 0, 0.0211603;
0, 0, 0, 0, 0.0255713;
0, 0, 0, 0, 0.0376084;
0, 0, 0, 0, 0.0396032;
0, 0, 0, 0, 0.00178142;
0, 0, 0, 0, 0.0381735;
0, 0, 0, 0, 0.040027;
0, 0, 0, 0, 0.0399979;
0, 0, 0, 0, 0.00316049;
0, 0, 0, 0, 0.0368082;
0, 0, 0, 0, 0.0400382;
0, 0, 0, 0, 0.0399745;
0, 0, 0, 0, 0.0167744;
0, 0, 0, 0, 0.0392352;
0, 0, 0, 0, 0.0399705;
0, 0, 0, 0, 0.00700308;
0, 0, 0, 0, 0.0370336;
0, 0, 0, 0, 0.0399765;
0, 0, 0, 0, 0.0401929;
0, 0, 0, 0, 0.0107262;
0, 0, 0, 0, 0.0370601;
0, 0, 0, 0, 0.0400134;
0, 0, 0, 0, 0.0400237;
0, 0, 0, 0, 0.000159818;
0, 0, 0, 0, 0.0398253;
0, 0, 0, 0, 0.0399829;
0, 0, 0, 0, 0.0399947;
0, 0, 0, 0, 0.040069;
0, 0, 0, 0, 0.0399571;
0, 0, 0, 0, 0.0399959;
0, 0, 0, 0, 0.0400212;
0, 0, 0, 0, 0.0399803;
0, 0, 0, 0, 0.0399823;
0, 0, 0, 0, 0.040036;
0, 0, 0, 0, 0.0399773;
0, 0, 0, 0, 0.0400073;
0, 0, 0, 0, 0.0400032;
0, 0, 0, 0, 0.0400013;
0, 0, 0, 0, 0.0400297;
0, 0, 0, 0, 0.0399526;
0, 0, 0, 0, 0.0399942;
0, 0, 0, 0, 0.0400062;
0, 0, 0, 0, 0.0399815;
0, 0, 0, 0, 0.0400642;
0, 0, 0, 0, 0.0399525;
0, 0, 0, 0, 0.0400003;
0, 0, 0, 0, 0.0399932;
0, 0, 0, 0, 0.0400152;
0, 0, 0, 0, 0.00444946;
0, 0, 0, 0, 0.0395598;
0, 0, 0, 0, 0.0400248;
0, 0, 0, 0, 0.0399431;
0, 0, 0, 0, 0.0400425;
0, 0, 0, 0, 0.0400009;
0, 0, 0, 0, 0.0399571;
0, 0, 0, 0, 0.0400366;
0, 0, 0, 0, 0.0399953;
0, 0, 0, 0, 0.0399812;
0, 0, 0, 0, 0.0400506;
0, 0, 0, 0, 0.0399813;
0, 0, 0, 0, 0.039976;
0, 0, 0, 0, 0.040001;
0, 0, 0, 0, 0.0399887;
0, 0, 0, 0, 0.0400327;
0, 0, 0, 0, 0.0399724;
0, 0, 0, 0, 0.0400111;
0, 0, 0, 0, 0.0399759;
0, 0, 0, 0, 0.0400288;
0, 0, 0, 0, 0.0440335;
0, 0, 0, 0, 0.0400292;
0, 0, 0, 0, 0.0399041;
0, 0, 0, 0, 0.0403322;
0, 0, 0, 0, 0.00458899;
0, 0, 0, 0, 0.039547;
0, 0, 0, 0, 0.0396267;
0, 0, 0, 0, 0.039942;
0, 0, 0, 0, 0.0400264;
0, 0, 0, 0, 0.00279674;
0, 0, 0, 0, 0.0371707;
0, 0, 0, 0, 0.0399794;
0, 0, 0, 0, 0.0404255;
0, 0, 0, 0, 0.0400324;
0, 0, 0, 0, 0.0395616;
0, 0, 0, 0, 0.0043011;
0, 0, 0, 0, 0.0397699;
0, 0, 0, 0, 0.0399586;
0, 0, 0, 0, 0.0399572;
0, 0, 0, 0, 0.0400154;
0, 0, 0, 0, 0.000512252;
0, 0, 0, 0, 0.0394992;
0, 0, 0, 0, 0.0401748;
0, 0, 0, 0, 0.00448842;
0, 0, 0, 0, 0.0393176;
0, 0, 0, 0, 0.0400281;
0, 0, 0, 0, 0.0399784;
0, 0, 0, 0, 0.0100268;
0, 0, 0, 0, 0.0386137;
0, 0, 0, 0, 0.0396536;
0, 0, 0, 0, 0.0114392;
0, 0, 0, 0, 0.0381644;
0, 0, 0, 0, 0.0381139;
0, 0, 0, 0, 0.00038457;
0, 0, 0, 0, 0.0397348;
0, 0, 0, 0, 0.0400763;
0, 0, 0, 0, 0.0400002;
0, 0, 0, 0, 0.00645374;
0, 0, 0, 0, 0.0376174;
0, 0, 0, 0, 0.039761;
0, 0, 0, 0, 0.0403353;
0, 0, 0, 0, 0.0396322;
0, 0, 0, 0, 0.0404612;
0, 0, 0, 0, 0.0396895;
0, 0, 0, 0, 0.0399983;
0, 0, 0, 0, 0.0398332;
0, 0, 0, 0, 0.0400214;
0, 0, 0, 0, 0.0401971;
0, 0, 0, 0, 0.0397806;
0, 0, 0, 0, 0.0400191;
0, 0, 0, 0, 0.03997;
0, 0, 0, 0, 0.0400323;
0, 0, 0, 0, 0.0400033;
0, 0, 0, 0, 0.0399857;
0, 0, 0, 0, 0.0440547;
0, 0, 0, 0, 0.0399335;
0, 0, 0, 0, 0.0400444;
0, 0, 0, 0, 0.039961;
0, 0, 0, 0, 0.0400333;
0, 0, 0, 0, 0.0399674;
0, 0, 0, 0, 0.0400416;
0, 0, 0, 0, 0.039956;
0, 0, 0, 0, 0.0157455;
0, 0, 0, 0, 0.0362839;
0, 0, 0, 0, 0.0400334;
0, 0, 0, 0, 0.0399873;
0, 0, 0, 0, 0.0401841;
0, 0, 0, 0, 0.039769;
0, 0, 0, 0, 0.0400554;
0, 0, 0, 0, 0.0401733;
0, 0, 0, 0, 0.0400096;
0, 0, 0, 0, 0.00357987;
0, 0, 0, 0, 0.0361988;
0, 0, 0, 0, 0.0400359;
0, 0, 0, 0, 0.00348169;
0, 0, 0, 0, 0.0364816;
0, 0, 0, 0, 0.0400994;
0, 0, 0, 0, 0.0398835;
0, 0, 0, 0, 0.0400045;
0, 0, 0, 0, 0.0241753;
0, 0, 0, 0, 0.0164613;
0, 0, 0, 0, 0.0394108;
0, 0, 0, 0, 0.0400169;
0, 0, 0, 0, 0.0417976;
0, 0, 0, 0, 0.0381352;
0, 0, 0, 0, 0.0401617;
0, 0, 0, 0, 0.000952016;
0, 0, 0, 0, 0.0388737;
0, 0, 0, 0, 0.040051;
0, 0, 0, 0, 0.0400298;
0, 0, 0, 0, 0.0399227;
0, 0, 0, 0, 0.040508;
0, 0, 0, 0, 0.0121026;
0, 0, 0, 0, 0.0435188;
0, 0, 0, 0, 0.0359344;
0, 0, 0, 0, 0.0408444;
0, 0, 0, 0, 0.0393023;
0, 0, 0, 0, 0.040219;
0, 0, 0, 0, 0.0395729;
0, 0, 0, 0, 0.0401028;
0, 0, 0, 0, 0.00293056;
0, 0, 0, 0, 0.0372735;
0, 0, 0, 0, 0.0396996;
0, 0, 0, 0, 0.0402688;
0, 0, 0, 0, 0.0170792;
0, 0, 0, 0, 0.0386449;
0, 0, 0, 0, 0.0400386;
0, 0, 0, 0, 0.0184169;
0, 0, 0, 0, 0.0119482;
0, 0, 0, 0, 0.0390356;
0, 0, 0, 0, 0.0385907;
0, 0, 0, 0, 0.0399579;
0, 0, 0, 0, 0.0403841;
0, 0, 0, 0, 0.0396348;
